issue_number,title,file_path,cl_id,cl_subject,confidence,confidence_category,lines_inserted,lines_deleted,added_present,total_added,removed_absent,total_removed,validation_status,github_url
41184,cmd/go: continue conversion to bug-resistant //go:build constraints,sha3/sha3_s390x.s,319469,all: add //go:build lines to assembly files,0.0,not_found,1,0,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/sha3/sha3_s390x.s
41184,cmd/go: continue conversion to bug-resistant //go:build constraints,curve25519/internal/field/fe_amd64.s,319469,all: add //go:build lines to assembly files,0.0,not_found,1,0,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/curve25519/internal/field/fe_amd64.s
41184,cmd/go: continue conversion to bug-resistant //go:build constraints,chacha20/chacha_ppc64le.s,319469,all: add //go:build lines to assembly files,0.0,not_found,1,0,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/chacha20/chacha_ppc64le.s
41184,cmd/go: continue conversion to bug-resistant //go:build constraints,poly1305/sum_s390x.s,319469,all: add //go:build lines to assembly files,0.0,not_found,1,0,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/poly1305/sum_s390x.s
41184,cmd/go: continue conversion to bug-resistant //go:build constraints,curve25519/internal/field/fe_arm64.s,319469,all: add //go:build lines to assembly files,0.0,not_found,1,0,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/curve25519/internal/field/fe_arm64.s
41184,cmd/go: continue conversion to bug-resistant //go:build constraints,curve25519/internal/field/_asm/fe_amd64_asm.go,319469,all: add //go:build lines to assembly files,0.0,not_found,1,0,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/curve25519/internal/field/_asm/fe_amd64_asm.go
41184,cmd/go: continue conversion to bug-resistant //go:build constraints,chacha20/chacha_arm64.s,319469,all: add //go:build lines to assembly files,0.0,not_found,1,0,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/chacha20/chacha_arm64.s
41184,cmd/go: continue conversion to bug-resistant //go:build constraints,sha3/keccakf_amd64.s,319469,all: add //go:build lines to assembly files,0.0,not_found,1,0,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/sha3/keccakf_amd64.s
41184,cmd/go: continue conversion to bug-resistant //go:build constraints,salsa20/salsa/salsa20_amd64.s,319469,all: add //go:build lines to assembly files,0.0,not_found,1,0,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/salsa20/salsa/salsa20_amd64.s
41184,cmd/go: continue conversion to bug-resistant //go:build constraints,src/runtime/internal/sys/gengoos.go,323750,runtime/internal/sys: generate //go:build lines in gengoos.go,0.0,not_found,10,6,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/src/runtime/internal/sys/gengoos.go
48866,mime: allow duplicate media parameters with equal values,src/mime/mediatype.go,363094,mime: allow duplicate media type parameters with equivalent values,1.0,high,2,2,2,2,2,2,analyzed,https://github.com/golang/go/blob/master/src/mime/mediatype.go
48866,mime: allow duplicate media parameters with equal values,src/mime/mediatype_test.go,363094,mime: allow duplicate media type parameters with equivalent values,0.8,high,4,1,4,4,0,1,analyzed,https://github.com/golang/go/blob/master/src/mime/mediatype_test.go
48866,mime: allow duplicate media parameters with equal values,doc/go1.20.html,450280,"doc/go1.20: add release notes for archive/zip, encoding/binary, mime",0.0,not_found,11,4,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/doc/go1.20.html
50332,cmd/go: add -C flag to change directory,src/cmd/go/internal/modcmd/download.go,421436,cmd/go: add -C flag,1.0,high,1,0,1,1,0,0,analyzed,https://github.com/golang/go/blob/master/src/cmd/go/internal/modcmd/download.go
50332,cmd/go: add -C flag to change directory,src/cmd/go/internal/tool/tool.go,421436,cmd/go: add -C flag,1.0,high,1,0,1,1,0,0,analyzed,https://github.com/golang/go/blob/master/src/cmd/go/internal/tool/tool.go
50332,cmd/go: add -C flag to change directory,src/cmd/go/internal/workcmd/init.go,421436,cmd/go: add -C flag,1.0,high,1,0,1,1,0,0,analyzed,https://github.com/golang/go/blob/master/src/cmd/go/internal/workcmd/init.go
50332,cmd/go: add -C flag to change directory,src/cmd/go/testdata/script/chdir.txt,421436,cmd/go: add -C flag,0.6875,high,31,0,22,32,0,0,analyzed,https://github.com/golang/go/blob/master/src/cmd/go/testdata/script/chdir.txt
50332,cmd/go: add -C flag to change directory,src/cmd/go/internal/fmtcmd/fmt.go,421436,cmd/go: add -C flag,1.0,high,1,0,1,1,0,0,analyzed,https://github.com/golang/go/blob/master/src/cmd/go/internal/fmtcmd/fmt.go
50332,cmd/go: add -C flag to change directory,src/cmd/go/internal/modcmd/graph.go,421436,cmd/go: add -C flag,1.0,high,1,0,1,1,0,0,analyzed,https://github.com/golang/go/blob/master/src/cmd/go/internal/modcmd/graph.go
50332,cmd/go: add -C flag to change directory,src/cmd/go/internal/bug/bug.go,421436,cmd/go: add -C flag,1.0,high,1,0,1,1,0,0,analyzed,https://github.com/golang/go/blob/master/src/cmd/go/internal/bug/bug.go
50332,cmd/go: add -C flag to change directory,src/cmd/go/internal/workcmd/use.go,421436,cmd/go: add -C flag,1.0,high,1,0,1,1,0,0,analyzed,https://github.com/golang/go/blob/master/src/cmd/go/internal/workcmd/use.go
50332,cmd/go: add -C flag to change directory,src/cmd/go/alldocs.go,421436,cmd/go: add -C flag,0.7777777777777778,high,8,1,6,8,1,1,analyzed,https://github.com/golang/go/blob/master/src/cmd/go/alldocs.go
50332,cmd/go: add -C flag to change directory,src/cmd/go/chdir_test.go,421436,cmd/go: add -C flag,0.9,high,49,0,45,50,0,0,analyzed,https://github.com/golang/go/blob/master/src/cmd/go/chdir_test.go
50332,cmd/go: add -C flag to change directory,src/cmd/go/internal/modcmd/why.go,421436,cmd/go: add -C flag,1.0,high,1,0,1,1,0,0,analyzed,https://github.com/golang/go/blob/master/src/cmd/go/internal/modcmd/why.go
50332,cmd/go: add -C flag to change directory,src/cmd/go/internal/envcmd/env.go,421436,cmd/go: add -C flag,1.0,high,1,0,1,1,0,0,analyzed,https://github.com/golang/go/blob/master/src/cmd/go/internal/envcmd/env.go
50332,cmd/go: add -C flag to change directory,src/cmd/go/internal/modcmd/init.go,421436,cmd/go: add -C flag,1.0,high,1,0,1,1,0,0,analyzed,https://github.com/golang/go/blob/master/src/cmd/go/internal/modcmd/init.go
50332,cmd/go: add -C flag to change directory,src/cmd/go/internal/version/version.go,421436,cmd/go: add -C flag,1.0,high,1,0,1,1,0,0,analyzed,https://github.com/golang/go/blob/master/src/cmd/go/internal/version/version.go
50332,cmd/go: add -C flag to change directory,src/cmd/go/internal/work/build.go,421436,cmd/go: add -C flag,1.0,high,5,0,5,5,0,0,analyzed,https://github.com/golang/go/blob/master/src/cmd/go/internal/work/build.go
50332,cmd/go: add -C flag to change directory,src/cmd/go/internal/base/flag.go,421436,cmd/go: add -C flag,0.625,high,8,0,5,8,0,0,analyzed,https://github.com/golang/go/blob/master/src/cmd/go/internal/base/flag.go
50332,cmd/go: add -C flag to change directory,src/cmd/go/internal/modcmd/vendor.go,421436,cmd/go: add -C flag,1.0,high,1,0,1,1,0,0,analyzed,https://github.com/golang/go/blob/master/src/cmd/go/internal/modcmd/vendor.go
50332,cmd/go: add -C flag to change directory,src/cmd/go/internal/workcmd/edit.go,421436,cmd/go: add -C flag,1.0,high,1,0,1,1,0,0,analyzed,https://github.com/golang/go/blob/master/src/cmd/go/internal/workcmd/edit.go
50332,cmd/go: add -C flag to change directory,src/cmd/go/internal/modcmd/edit.go,421436,cmd/go: add -C flag,0.6,high,4,1,3,4,0,1,analyzed,https://github.com/golang/go/blob/master/src/cmd/go/internal/modcmd/edit.go
50332,cmd/go: add -C flag to change directory,src/cmd/go/internal/modcmd/tidy.go,421436,cmd/go: add -C flag,1.0,high,1,0,1,1,0,0,analyzed,https://github.com/golang/go/blob/master/src/cmd/go/internal/modcmd/tidy.go
50332,cmd/go: add -C flag to change directory,src/cmd/doc/main.go,421436,cmd/go: add -C flag,1.0,high,13,6,13,13,6,6,analyzed,https://github.com/golang/go/blob/master/src/cmd/doc/main.go
50332,cmd/go: add -C flag to change directory,src/cmd/go/internal/modcmd/verify.go,421436,cmd/go: add -C flag,1.0,high,1,0,1,1,0,0,analyzed,https://github.com/golang/go/blob/master/src/cmd/go/internal/modcmd/verify.go
50332,cmd/go: add -C flag to change directory,src/cmd/go/internal/workcmd/sync.go,421436,cmd/go: add -C flag,1.0,high,1,0,1,1,0,0,analyzed,https://github.com/golang/go/blob/master/src/cmd/go/internal/workcmd/sync.go
50332,cmd/go: add -C flag to change directory,src/cmd/go/internal/vet/vet.go,421436,cmd/go: add -C flag,0.3333333333333333,low,2,1,0,2,1,1,analyzed,https://github.com/golang/go/blob/master/src/cmd/go/internal/vet/vet.go
50332,cmd/go: add -C flag to change directory,doc/go1.20.html,449075,doc/go1.20: add release notes for cmd/go changes,0.0,not_found,19,8,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/doc/go1.20.html
50035,x/time/rate: expose the number of remaining tokens,rate/rate_test.go,423042,rate: add TokenAt and Tokens methods to Limiter.,0.0,not_found,48,39,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/rate/rate_test.go
50035,x/time/rate: expose the number of remaining tokens,rate/rate.go,423042,rate: add TokenAt and Tokens methods to Limiter.,0.0,not_found,47,34,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/rate/rate.go
42128,x/net/dns/dnsmessage: use UnknownResource for an unrecognized DNS type,dns/dnsmessage/message_test.go,262037,dns/dnsmessage: add RFC3597-inspired UnknownResource type,0.0,not_found,125,2,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/dns/dnsmessage/message_test.go
42128,x/net/dns/dnsmessage: use UnknownResource for an unrecognized DNS type,dns/dnsmessage/message.go,262037,dns/dnsmessage: add RFC3597-inspired UnknownResource type,0.0,not_found,80,3,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/dns/dnsmessage/message.go
51994,x/crypto/ssh: add ServerConfig.NoClientAuthCallback,ssh/server.go,395314,ssh: add ServerConfig.NoClientAuthCallback,0.0,not_found,13,1,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/ssh/server.go
51994,x/crypto/ssh: add ServerConfig.NoClientAuthCallback,ssh/session_test.go,395314,ssh: add ServerConfig.NoClientAuthCallback,0.0,not_found,51,0,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/ssh/session_test.go
53466,all: add freebsd/riscv64 port,src/cmd/link/internal/riscv64/obj.go,431660,cmd/link/internal/riscv64: add support for freebsd/riscv64,0.75,high,2,2,1,2,2,2,analyzed,https://github.com/golang/go/blob/master/src/cmd/link/internal/riscv64/obj.go
53466,all: add freebsd/riscv64 port,src/cmd/link/internal/ld/lib.go,432756,cmd/link: return correct default linker for the platform,0.8333333333333334,high,9,1,10,10,0,2,analyzed,https://github.com/golang/go/blob/master/src/cmd/link/internal/ld/lib.go
53466,all: add freebsd/riscv64 port,src/cmd/dist/build.go,431659,cmd/dist: add support for freebsd/riscv64,1.0,high,1,0,1,1,0,0,analyzed,https://github.com/golang/go/blob/master/src/cmd/dist/build.go
53466,all: add freebsd/riscv64 port,src/cmd/dist/main.go,431659,cmd/dist: add support for freebsd/riscv64,1.0,high,4,0,4,4,0,0,analyzed,https://github.com/golang/go/blob/master/src/cmd/dist/main.go
53466,all: add freebsd/riscv64 port,src/runtime/rt0_freebsd_riscv64.s,431656,runtime: add support for freebsd/riscv64,0.8761061946902655,high,112,0,99,113,0,0,analyzed,https://github.com/golang/go/blob/master/src/runtime/rt0_freebsd_riscv64.s
53466,all: add freebsd/riscv64 port,src/runtime/os_freebsd_riscv64.go,431656,runtime: add support for freebsd/riscv64,0.625,high,7,0,5,8,0,0,analyzed,https://github.com/golang/go/blob/master/src/runtime/os_freebsd_riscv64.go
53466,all: add freebsd/riscv64 port,src/runtime/signal_freebsd_riscv64.go,431656,runtime: add support for freebsd/riscv64,0.84375,high,63,0,54,64,0,0,analyzed,https://github.com/golang/go/blob/master/src/runtime/signal_freebsd_riscv64.go
53466,all: add freebsd/riscv64 port,src/runtime/sys_freebsd_riscv64.s,431656,runtime: add support for freebsd/riscv64,0.8793503480278422,high,430,0,379,431,0,0,analyzed,https://github.com/golang/go/blob/master/src/runtime/sys_freebsd_riscv64.s
53466,all: add freebsd/riscv64 port,src/runtime/defs_freebsd_riscv64.go,431656,runtime: add support for freebsd/riscv64,0.8484848484848485,high,263,0,224,264,0,0,analyzed,https://github.com/golang/go/blob/master/src/runtime/defs_freebsd_riscv64.go
53466,all: add freebsd/riscv64 port,src/runtime/vdso_freebsd_riscv64.go,431656,runtime: add support for freebsd/riscv64,0.7272727272727273,high,10,0,8,11,0,0,analyzed,https://github.com/golang/go/blob/master/src/runtime/vdso_freebsd_riscv64.go
53466,all: add freebsd/riscv64 port,src/syscall/zsysnum_freebsd_riscv64.go,431655,syscall: add support for freebsd/riscv64,0.9873417721518988,high,394,0,390,395,0,0,analyzed,https://github.com/golang/go/blob/master/src/syscall/zsysnum_freebsd_riscv64.go
53466,all: add freebsd/riscv64 port,src/syscall/asm_freebsd_riscv64.s,431655,syscall: add support for freebsd/riscv64,0.9285714285714286,high,125,0,117,126,0,0,analyzed,https://github.com/golang/go/blob/master/src/syscall/asm_freebsd_riscv64.s
53466,all: add freebsd/riscv64 port,src/syscall/zsyscall_freebsd_riscv64.go,431655,syscall: add support for freebsd/riscv64,0.8296409472880061,high,1308,0,1086,1309,0,0,analyzed,https://github.com/golang/go/blob/master/src/syscall/zsyscall_freebsd_riscv64.go
53466,all: add freebsd/riscv64 port,src/syscall/zerrors_freebsd_riscv64.go,431655,syscall: add support for freebsd/riscv64,0.9941826643397323,high,1718,0,1709,1719,0,0,analyzed,https://github.com/golang/go/blob/master/src/syscall/zerrors_freebsd_riscv64.go
53466,all: add freebsd/riscv64 port,src/syscall/syscall_freebsd_riscv64.go,431655,syscall: add support for freebsd/riscv64,0.7291666666666666,high,47,0,35,48,0,0,analyzed,https://github.com/golang/go/blob/master/src/syscall/syscall_freebsd_riscv64.go
53466,all: add freebsd/riscv64 port,src/syscall/ztypes_freebsd_riscv64.go,431655,syscall: add support for freebsd/riscv64,0.8846153846153846,high,519,0,460,520,0,0,analyzed,https://github.com/golang/go/blob/master/src/syscall/ztypes_freebsd_riscv64.go
53466,all: add freebsd/riscv64 port,src/syscall/mkall.sh,431655,syscall: add support for freebsd/riscv64,1.0,high,7,0,7,7,0,0,analyzed,https://github.com/golang/go/blob/master/src/syscall/mkall.sh
53466,all: add freebsd/riscv64 port,src/cmd/dist/test.go,431657,cmd/dist: enable cgo tests on freebsd/riscv64,0.5,medium,2,2,0,2,2,2,analyzed,https://github.com/golang/go/blob/master/src/cmd/dist/test.go
53466,all: add freebsd/riscv64 port,src/runtime/signal_riscv64.go,431656,runtime: add support for freebsd/riscv64,0.5,medium,1,1,0,1,1,1,analyzed,https://github.com/golang/go/blob/master/src/runtime/signal_riscv64.go
53466,all: add freebsd/riscv64 port,src/syscall/route_freebsd_64bit.go,431655,syscall: add support for freebsd/riscv64,0.5,medium,1,1,1,1,0,1,analyzed,https://github.com/golang/go/blob/master/src/syscall/route_freebsd_64bit.go
53466,all: add freebsd/riscv64 port,src/cmd/nm/nm_cgo_test.go,431658,"cmd/nm, runtime/cgo: add cgo support for freebsd/riscv64",0.5,medium,1,1,0,1,1,1,analyzed,https://github.com/golang/go/blob/master/src/cmd/nm/nm_cgo_test.go
53466,all: add freebsd/riscv64 port,src/cmd/link/elf_test.go,431661,cmd/link: skip tests on freebsd/riscv64 that requires internal cgo linking,0.16666666666666666,low,6,0,1,6,0,0,analyzed,https://github.com/golang/go/blob/master/src/cmd/link/elf_test.go
53466,all: add freebsd/riscv64 port,src/cmd/link/link_test.go,431661,cmd/link: skip tests on freebsd/riscv64 that requires internal cgo linking,0.3333333333333333,low,3,0,1,3,0,0,analyzed,https://github.com/golang/go/blob/master/src/cmd/link/link_test.go
53466,all: add freebsd/riscv64 port,unix/mkall.sh,416834,unix: add freebsd/riscv64 support,0.0,not_found,5,0,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/unix/mkall.sh
53466,all: add freebsd/riscv64 port,unix/syscall_freebsd_riscv64.go,416834,unix: add freebsd/riscv64 support,0.0,not_found,63,0,0,0,0,0,file_not_found,https://github.com/golang/go/blob/master/unix/syscall_freebsd_riscv64.go
